ID,FORM,NER
1,Ἐν,O
2,ἀρχῇ,O
3,ἦν,O
4,ὁ,O
5,λόγος,O
6,",",O
7,καὶ,O
8,ὁ,O
9,λόγος,O
10,ἦν,O
11,πρὸς,O
12,τὸν,O
13,θεόν,O
14,",",O
15,καὶ,O
16,θεὸς,O
17,ἦν,O
18,ὁ,O
19,λόγος,O
20,.,O
21,οὗτος,O
22,ἦν,O
23,ἐν,O
24,ἀρχῇ,O
25,πρὸς,O
26,τὸν,O
27,θεόν,O
28,.,O
29,πάντα,O
30,δι,O
31,αὐτοῦ,O
32,ἐγένετο,O
33,",",O
34,καὶ,O
35,χωρὶς,O
36,αὐτοῦ,O
37,ἐγένετο,O
38,οὐδὲ,O
39,ἕν,O
40,.,O
41,ὃ,O
42,γέγονεν,O
43,ἐν,O
44,αὐτῷ,O
45,ζωὴ,O
46,ἦν,O
47,",",O
48,καὶ,O
49,ἡ,O
50,ζωὴ,O
51,ἦν,O
52,τὸ,O
53,φῶς,O
54,τῶν,O
55,ἀνθρώπων,O
56,·,O
57,καὶ,O
58,τὸ,O
59,φῶς,O
60,ἐν,O
61,τῇ,O
62,σκοτίᾳ,O
63,φαίνει,O
64,",",O
65,καὶ,O
66,ἡ,O
67,σκοτία,O
68,αὐτὸ,O
69,οὐ,O
70,κατέλαβεν,O
71,.,O
72,Ἐγένετο,O
73,ἄνθρωπος,O
74,ἀπεσταλμένος,O
75,παρὰ,O
76,θεοῦ,O
77,",",O
78,ὄνομα,O
79,αὐτῷ,O
80,Ἰωάννης,PERSON
81,·,O
82,οὗτος,O
83,ἦλθεν,O
84,εἰς,O
85,μαρτυρίαν,O
86,",",O
87,ἵνα,O
88,μαρτυρήσῃ,O
89,περὶ,O
90,τοῦ,O
91,φωτός,O
92,",",O
93,ἵνα,O
94,πάντες,O
95,πιστεύσωσιν,O
96,δι,O
97,αὐτοῦ,O
98,.,O
99,οὐκ,O
100,ἦν,O
101,ἐκεῖνος,O
102,τὸ,O
103,φῶς,O
104,",",O
105,ἀλλ,O
106,ἵνα,O
107,μαρτυρήσῃ,O
108,περὶ,O
109,τοῦ,O
110,φωτός,O
111,.,O
112,ἦν,O
113,τὸ,O
114,φῶς,O
115,τὸ,O
116,ἀληθινὸν,O
117,ὃ,O
118,φωτίζει,O
119,πάντα,O
120,ἄνθρωπον,O
121,ἐρχόμενον,O
122,εἰς,O
123,τὸν,O
124,κόσμον,O
125,.,O
126,Ἐν,O
127,τῷ,O
128,κόσμῳ,O
129,ἦν,O
