ID,FORM,UPOS
1,Ἐπειδήπερ,SCONJ
2,πολλοὶ,ADJ
3,ἐπεχείρησαν,VERB
4,ἀνατάξασθαι,VERB
5,διήγησιν,NOUN
6,περὶ,ADP
7,τῶν,DET
8,πεπληροφορημένων,VERB
9,ἐν,ADP
10,ἡμῖν,PRON
11,πραγμάτων,NOUN
12,",",PUNCT
13,καθὼς,ADV
14,παρέδοσαν,VERB
15,ἡμῖν,PRON
16,οἱ,DET
17,ἀπ,ADP
18,ἀρχῆς,NOUN
19,αὐτόπται,NOUN
20,καὶ,CCONJ
21,ὑπηρέται,NOUN
22,γενόμενοι,VERB
23,τοῦ,DET
24,λόγου,NOUN
25,",",PUNCT
26,ἔδοξε,VERB
27,κἀμοὶ,PRON
28,παρηκολουθηκότι,VERB
29,ἄνωθεν,ADV
30,πᾶσιν,ADJ
31,ἀκριβῶς,ADV
32,καθεξῆς,ADV
33,σοι,PRON
34,γράψαι,VERB
35,",",PUNCT
36,κράτιστε,ADJ
37,Θεόφιλε,PROPN
38,",",PUNCT
39,ἵνα,SCONJ
40,ἐπιγνῷς,VERB
41,περὶ,ADP
42,ὧν,PRON
43,κατηχήθης,VERB
44,λόγων,NOUN
45,τὴν,DET
46,ἀσφάλειαν,NOUN
47,.,PUNCT
48,Ἐγένετο,VERB
49,ἐν,ADP
50,ταῖς,DET
51,ἡμέραις,NOUN
52,Ἡρῴδου,PROPN
53,βασιλέως,NOUN
54,τῆς,DET
55,Ἰουδαίας,PROPN
56,ἱερεύς,NOUN
57,τις,DET
58,ὀνόματι,NOUN
59,Ζαχαρίας,PROPN
60,ἐξ,ADP
61,ἐφημερίας,NOUN
62,Ἀβιά,PROPN
63,",",PUNCT
64,καὶ,CCONJ
65,γυνὴ,NOUN
66,αὐτῷ,PRON
67,ἐκ,ADP
68,τῶν,DET
69,θυγατέρων,NOUN
70,Ἀαρών,PROPN
71,",",PUNCT
72,καὶ,CCONJ
73,τὸ,DET
74,ὄνομα,NOUN
75,αὐτῆς,PRON
76,Ἐλισάβετ,PROPN
77,.,PUNCT
78,ἦσαν,AUX
79,δὲ,ADV
80,δίκαιοι,ADJ
81,ἀμφότεροι,ADJ
82,ἐναντίον,ADP
83,τοῦ,DET
84,θεοῦ,NOUN
85,",",PUNCT
86,πορευόμενοι,VERB
87,ἐν,ADP
88,πάσαις,DET
89,ταῖς,DET
90,ἐντολαῖς,NOUN
91,καὶ,CCONJ
92,δικαιώμασιν,NOUN
93,τοῦ,DET
94,κυρίου,NOUN
95,ἄμεμπτοι,ADJ
96,.,PUNCT
97,καὶ,CCONJ
98,οὐκ,ADV
99,ἦν,AUX
100,αὐτοῖς,PRON
101,τέκνον,NOUN
102,",",PUNCT
103,καθότι,SCONJ
104,ἦν,AUX
105,ἡ,DET
106,Ἐλισάβετ,PROPN
107,στεῖρα,NOUN
108,",",PUNCT
109,καὶ,CCONJ
110,ἀμφότεροι,ADJ
111,προβεβηκότες,VERB
112,ἐν,ADP
113,ταῖς,DET
114,ἡμέραις,NOUN
115,αὐτῶν,PRON
116,ἦσαν,AUX
117,.,PUNCT
118,Ἐγένετο,VERB
119,δὲ,ADV
120,ἐν,ADP
121,τῷ,DET
122,ἱερατεύειν,VERB
123,αὐτὸν,PRON
124,ἐν,ADP
125,τῇ,DET
126,τάξει,NOUN
127,τῆς,DET
128,ἐφημερίας,NOUN
129,αὐτοῦ,PRON
130,ἔναντι,ADP
131,τοῦ,DET
132,θεοῦ,NOUN
133,κατὰ,ADP
134,τὸ,DET
135,ἔθος,NOUN
136,τῆς,DET
137,ἱερατείας,NOUN
138,ἔλαχε,VERB
139,τοῦ,DET
140,θυμιᾶσαι,VERB
141,εἰσελθὼν,VERB
142,εἰς,ADP
143,τὸν,DET
144,ναὸν,NOUN
145,τοῦ,DET
146,κυρίου,NOUN
147,",",PUNCT
148,καὶ,CCONJ
149,πᾶν,DET
150,τὸ,DET
151,πλῆθος,NOUN
152,ἦν,AUX
153,τοῦ,DET
154,λαοῦ,NOUN
155,προσευχόμενον,VERB
156,ἔξω,ADV
157,τῇ,DET
158,ὥρᾳ,NOUN
159,τοῦ,DET
160,θυμιάματος,NOUN
161,·,PUNCT
162,ὤφθη,VERB
163,δὲ,ADV
164,αὐτῷ,PRON
165,ἄγγελος,NOUN
166,κυρίου,NOUN
167,ἑστὼς,VERB
168,ἐκ,ADP
169,δεξιῶν,ADJ
170,τοῦ,DET
171,θυσιαστηρίου,NOUN
172,τοῦ,DET
173,θυμιάματος,NOUN
174,.,PUNCT
175,καὶ,CCONJ
176,ἐταράχθη,VERB
177,Ζαχαρίας,PROPN
178,ἰδών,VERB
179,",",PUNCT
180,καὶ,CCONJ
181,φόβος,NOUN
182,ἐπέπεσεν,VERB
183,ἐπ,ADP
184,αὐτόν,PRON
185,.,PUNCT
186,εἶπεν,VERB
187,δὲ,ADV
188,πρὸς,ADP
189,αὐτὸν,PRON
190,ὁ,DET
191,ἄγγελος,NOUN
192,·,PUNCT
193,Μὴ,ADV
194,φοβοῦ,VERB
195,",",PUNCT
196,Ζαχαρία,PROPN
197,",",PUNCT
198,διότι,SCONJ
199,εἰσηκούσθη,VERB
200,ἡ,DET
201,δέησίς,NOUN
202,σου,PRON
203,",",PUNCT
204,καὶ,CCONJ
205,ἡ,DET
206,γυνή,NOUN
207,σου,PRON
208,Ἐλισάβετ,PROPN
209,γεννήσει,VERB
210,υἱόν,NOUN
211,σοι,PRON
212,",",PUNCT
213,καὶ,CCONJ
214,καλέσεις,VERB
215,τὸ,DET
216,ὄνομα,NOUN
217,αὐτοῦ,PRON
218,Ἰωάννην,PROPN
219,·,PUNCT
220,καὶ,CCONJ
221,ἔσται,AUX
222,χαρά,NOUN
223,σοι,PRON
224,καὶ,CCONJ
225,ἀγαλλίασις,NOUN
226,",",PUNCT
227,καὶ,CCONJ
228,πολλοὶ,ADJ
229,ἐπὶ,ADP
230,τῇ,DET
231,γενέσει,NOUN
232,αὐτοῦ,PRON
233,χαρήσονται,VERB
234,·,PUNCT
235,ἔσται,AUX
236,γὰρ,ADV
237,μέγας,ADJ
238,ἐνώπιον,ADP
239,τοῦ,DET
240,κυρίου,NOUN
241,",",PUNCT
242,καὶ,CCONJ
243,οἶνον,NOUN
244,καὶ,CCONJ
245,σίκερα,NOUN
246,οὐ,ADV
247,μὴ,ADV
248,πίῃ,VERB
249,",",PUNCT
250,καὶ,CCONJ
251,πνεύματος,NOUN
252,ἁγίου,ADJ
253,πλησθήσεται,VERB
254,ἔτι,ADV
255,ἐκ,ADP
256,κοιλίας,NOUN
257,μητρὸς,NOUN
258,αὐτοῦ,PRON
259,",",PUNCT
260,καὶ,CCONJ
261,πολλοὺς,ADJ
262,τῶν,DET
263,υἱῶν,NOUN
264,Ἰσραὴλ,PROPN
265,ἐπιστρέψει,VERB
266,ἐπὶ,ADP
267,κύριον,NOUN
268,τὸν,DET
269,θεὸν,NOUN
270,αὐτῶν,PRON
271,·,PUNCT
272,καὶ,CCONJ
273,αὐτὸς,PRON
274,προελεύσεται,VERB
275,ἐνώπιον,ADP
276,αὐτοῦ,PRON
277,ἐν,ADP
278,πνεύματι,NOUN
279,καὶ,CCONJ
280,δυνάμει,NOUN
281,Ἠλίου,NOUN
282,",",PUNCT
283,ἐπιστρέψαι,VERB
284,καρδίας,NOUN
285,πατέρων,NOUN
286,ἐπὶ,ADP
287,τέκνα,NOUN
288,καὶ,CCONJ
289,ἀπειθεῖς,ADJ
290,ἐν,ADP
291,φρονήσει,NOUN
292,δικαίων,ADJ
293,",",PUNCT
294,ἑτοιμάσαι,VERB
295,κυρίῳ,NOUN
296,λαὸν,NOUN
297,κατεσκευασμένον,VERB
298,.,PUNCT
299,καὶ,CCONJ
300,εἶπεν,VERB
301,Ζαχαρίας,PROPN
302,πρὸς,ADP
303,τὸν,DET
304,ἄγγελον,NOUN
305,·,PUNCT
306,Κατὰ,ADP
307,τί,PRON
308,γνώσομαι,VERB
309,τοῦτο,ADJ
310,;,PUNCT
311,ἐγὼ,PRON
312,γάρ,ADV
313,εἰμι,AUX
314,πρεσβύτης,NOUN
315,καὶ,CCONJ
316,ἡ,DET
317,γυνή,NOUN
318,μου,PRON
319,προβεβηκυῖα,VERB
320,ἐν,ADP
321,ταῖς,DET
322,ἡμέραις,NOUN
323,αὐτῆς,PRON
324,.,PUNCT
325,καὶ,CCONJ
326,ἀποκριθεὶς,VERB
327,ὁ,DET
328,ἄγγελος,NOUN
329,εἶπεν,VERB
330,αὐτῷ,PRON
331,·,PUNCT
332,Ἐγώ,PRON
333,εἰμι,AUX
334,Γαβριὴλ,PROPN
335,ὁ,DET
336,παρεστηκὼς,VERB
337,ἐνώπιον,ADP
338,τοῦ,DET
339,θεοῦ,NOUN
340,",",PUNCT
341,καὶ,CCONJ
342,ἀπεστάλην,VERB
343,λαλῆσαι,VERB
344,πρὸς,ADP
345,σὲ,PRON
346,καὶ,CCONJ
347,εὐαγγελίσασθαί,VERB
348,σοι,PRON
349,ταῦτα,ADJ
350,·,PUNCT
351,καὶ,CCONJ
352,ἰδοὺ,INTJ
353,ἔσῃ,AUX
354,σιωπῶν,VERB
355,καὶ,CCONJ
356,μὴ,ADV
357,δυνάμενος,VERB
358,λαλῆσαι,VERB
359,ἄχρι,ADP
360,ἧς,PRON
361,ἡμέρας,NOUN
362,γένηται,VERB
363,ταῦτα,ADJ
364,",",PUNCT
365,ἀνθ,SCONJ
366,ὧν,PRON
367,οὐκ,ADV
368,ἐπίστευσας,VERB
369,τοῖς,DET
370,λόγοις,NOUN
371,μου,PRON
372,",",PUNCT
373,οἵτινες,PRON
374,πληρωθήσονται,VERB
375,εἰς,ADP
376,τὸν,DET
377,καιρὸν,NOUN
378,αὐτῶν,PRON
379,.,PUNCT
380,Καὶ,CCONJ
381,ἦν,AUX
382,ὁ,DET
383,λαὸς,NOUN
384,προσδοκῶν,VERB
385,τὸν,DET
386,Ζαχαρίαν,PROPN
387,",",PUNCT
388,καὶ,CCONJ
389,ἐθαύμαζον,VERB
390,ἐν,ADP
391,τῷ,DET
392,χρονίζειν,VERB
393,ἐν,ADP
394,τῷ,DET
395,ναῷ,NOUN
396,αὐτόν,PRON
397,.,PUNCT
398,ἐξελθὼν,VERB
399,δὲ,ADV
400,οὐκ,ADV
401,ἐδύνατο,VERB
402,λαλῆσαι,VERB
403,αὐτοῖς,PRON
404,",",PUNCT
405,καὶ,CCONJ
406,ἐπέγνωσαν,VERB
407,ὅτι,SCONJ
408,ὀπτασίαν,NOUN
409,ἑώρακεν,VERB
410,ἐν,ADP
411,τῷ,DET
412,ναῷ,NOUN
413,·,PUNCT
414,καὶ,CCONJ
415,αὐτὸς,PRON
416,ἦν,AUX
417,διανεύων,VERB
418,αὐτοῖς,PRON
419,",",PUNCT
420,καὶ,CCONJ
421,διέμενεν,VERB
422,κωφός,ADJ
423,.,PUNCT
424,καὶ,CCONJ
425,ἐγένετο,VERB
426,ὡς,SCONJ
427,ἐπλήσθησαν,VERB
428,αἱ,DET
429,ἡμέραι,NOUN
430,τῆς,DET
431,λειτουργίας,NOUN
432,αὐτοῦ,PRON
433,",",PUNCT
434,ἀπῆλθεν,VERB
435,εἰς,ADP
436,τὸν,DET
437,οἶκον,NOUN
438,αὐτοῦ,PRON
439,.,PUNCT
440,Μετὰ,ADP
441,δὲ,ADV
442,ταύτας,DET
443,τὰς,DET
444,ἡμέρας,NOUN
445,συνέλαβεν,VERB
446,Ἐλισάβετ,PROPN
447,ἡ,DET
448,γυνὴ,NOUN
449,αὐτοῦ,PRON
450,·,PUNCT
451,καὶ,CCONJ
452,περιέκρυβεν,VERB
453,ἑαυτὴν,PRON
454,μῆνας,NOUN
455,πέντε,NUM
456,",",PUNCT
457,λέγουσα,VERB
458,ὅτι,SCONJ
459,Οὕτως,ADV
460,μοι,PRON
461,πεποίηκεν,VERB
462,κύριος,NOUN
463,ἐν,ADP
464,ἡμέραις,NOUN
465,αἷς,PRON
466,ἐπεῖδεν,VERB
467,ἀφελεῖν,VERB
468,ὄνειδός,NOUN
469,μου,PRON
470,ἐν,ADP
471,ἀνθρώποις,NOUN
472,.,PUNCT
473,Ἐν,ADP
474,δὲ,ADV
475,τῷ,DET
476,μηνὶ,NOUN
477,τῷ,DET
478,ἕκτῳ,ADJ
479,ἀπεστάλη,VERB
480,ὁ,DET
481,ἄγγελος,NOUN
482,Γαβριὴλ,PROPN
483,ἀπὸ,ADP
484,τοῦ,DET
485,θεοῦ,NOUN
486,εἰς,ADP
487,πόλιν,NOUN
488,τῆς,DET
489,Γαλιλαίας,PROPN
490,ᾗ,PRON
491,ὄνομα,NOUN
492,Ναζαρὲθ,PROPN
493,πρὸς,ADP
494,παρθένον,NOUN
495,ἐμνηστευμένην,VERB
496,ἀνδρὶ,NOUN
497,ᾧ,PRON
498,ὄνομα,NOUN
499,Ἰωσὴφ,PROPN
500,ἐξ,ADP
501,οἴκου,NOUN
502,Δαυίδ,PROPN
503,",",PUNCT
504,καὶ,CCONJ
505,τὸ,DET
506,ὄνομα,NOUN
507,τῆς,DET
508,παρθένου,NOUN
509,Μαριάμ,PROPN
510,.,PUNCT
511,καὶ,CCONJ
512,εἰσελθὼν,VERB
513,πρὸς,ADP
514,αὐτὴν,PRON
515,εἶπεν,VERB
516,·,PUNCT
517,Χαῖρε,VERB
518,",",PUNCT
519,κεχαριτωμένη,VERB
520,",",PUNCT
521,ὁ,DET
522,κύριος,NOUN
523,μετὰ,ADP
524,σοῦ,PRON
525,.,PUNCT
526,ἡ,PRON
527,δὲ,ADV
528,ἐπὶ,ADP
529,τῷ,DET
530,λόγῳ,NOUN
531,διεταράχθη,VERB
532,καὶ,CCONJ
533,διελογίζετο,VERB
534,ποταπὸς,PRON
535,εἴη,AUX
536,ὁ,DET
537,ἀσπασμὸς,NOUN
538,οὗτος,DET
539,.,PUNCT
540,καὶ,CCONJ
541,εἶπεν,VERB
542,ὁ,DET
543,ἄγγελος,NOUN
544,αὐτῇ,PRON
545,·,PUNCT
546,Μὴ,ADV
547,φοβοῦ,VERB
548,",",PUNCT
549,Μαριάμ,PROPN
550,",",PUNCT
551,εὗρες,VERB
552,γὰρ,ADV
553,χάριν,NOUN
554,παρὰ,ADP
555,τῷ,DET
556,θεῷ,NOUN
557,·,PUNCT
558,καὶ,CCONJ
559,ἰδοὺ,INTJ
560,συλλήμψῃ,VERB
561,ἐν,ADP
562,γαστρὶ,NOUN
563,καὶ,CCONJ
564,τέξῃ,VERB
565,υἱόν,NOUN
566,",",PUNCT
567,καὶ,CCONJ
568,καλέσεις,VERB
569,τὸ,DET
570,ὄνομα,NOUN
571,αὐτοῦ,PRON
572,Ἰησοῦν,PROPN
573,.,PUNCT
574,οὗτος,ADJ
575,ἔσται,AUX
576,μέγας,ADJ
577,καὶ,CCONJ
