ID,FORM,LEMMA
1,Ἐπειδήπερ,ἐπειδήπερ
2,πολλοὶ,πολύς
3,ἐπεχείρησαν,ἐπιχειρέω
4,ἀνατάξασθαι,ἀνατάσσομαι
5,διήγησιν,διήγησις
6,περὶ,περί
7,τῶν,ὁ
8,πεπληροφορημένων,πληροφορέω
9,ἐν,ἐν
10,ἡμῖν,ἡμεῖς
11,πραγμάτων,πρᾶγμα
12,",",","
13,καθὼς,καθώς
14,παρέδοσαν,παραδίδωμι
15,ἡμῖν,ἡμεῖς
16,οἱ,ὁ
17,ἀπ,ἀπ
18,ἀρχῆς,ἀρχή
19,αὐτόπται,αὐτόπτης
20,καὶ,καί
21,ὑπηρέται,ὑπηρέτης
22,γενόμενοι,γίγνομαι
23,τοῦ,ὁ
24,λόγου,λόγος
25,",",","
26,ἔδοξε,δοκέω
27,κἀμοὶ,ἐγώ
28,παρηκολουθηκότι,παρακολουθέω
29,ἄνωθεν,ἄνωθεν
30,πᾶσιν,πᾶς
31,ἀκριβῶς,ἀκριβῶς
32,καθεξῆς,καθεξῆς
33,σοι,σύ
34,γράψαι,γράφω
35,",",","
36,κράτιστε,κράτιστος
37,Θεόφιλε,Θεόφιλος
38,",",","
39,ἵνα,ἵνα
40,ἐπιγνῷς,ἐπιγιγνώσκω
41,περὶ,περί
42,ὧν,ὅς
43,κατηχήθης,κατηχέω
44,λόγων,λόγος
45,τὴν,ὁ
46,ἀσφάλειαν,ἀσφάλεια
47,.,.
48,Ἐγένετο,γίγνομαι
49,ἐν,ἐν
50,ταῖς,ὁ
51,ἡμέραις,ἡμέρα
52,Ἡρῴδου,Ἡρῴδης
53,βασιλέως,βασιλεύς
54,τῆς,ὁ
55,Ἰουδαίας,Ἰουδαία
56,ἱερεύς,ἱερεύς
57,τις,τίς
58,ὀνόματι,ὄνομα
59,Ζαχαρίας,Ζαχαρίας
60,ἐξ,ἐκ
61,ἐφημερίας,ἐφημερία
62,Ἀβιά,Ἀβιά
63,",",","
64,καὶ,καί
65,γυνὴ,γυνή
66,αὐτῷ,αὐτός
67,ἐκ,ἐκ
68,τῶν,ὁ
69,θυγατέρων,θυγάτηρ
70,Ἀαρών,Ἀαρών
71,",",","
72,καὶ,καί
73,τὸ,ὁ
74,ὄνομα,ὄνομα
75,αὐτῆς,αὐτός
76,Ἐλισάβετ,Ἐλισάβετ
77,.,.
78,ἦσαν,εἰμί
79,δὲ,δέ
80,δίκαιοι,δίκαιος
81,ἀμφότεροι,ἀμφότεροι
82,ἐναντίον,ἐναντίον
83,τοῦ,ὁ
84,θεοῦ,θεός
85,",",","
86,πορευόμενοι,πορεύομαι
87,ἐν,ἐν
88,πάσαις,πᾶς
89,ταῖς,ὁ
90,ἐντολαῖς,ἐντολή
91,καὶ,καί
92,δικαιώμασιν,δικαίωμα
93,τοῦ,ὁ
94,κυρίου,κύριος
95,ἄμεμπτοι,ἄμεμπτος
96,.,.
97,καὶ,καί
98,οὐκ,οὐ
99,ἦν,εἰμί
100,αὐτοῖς,αὐτός
101,τέκνον,τέκνον
102,",",","
